play 	verb	elementary	玩,打(球),彈奏,扮演
play 	noun	elementary	戲劇
player	noun	elementary	
playful	adj.	high-intermediate	
playground	noun	elementary	
playwright	noun	high-intermediate	
plea	noun/verb	high-intermediate	
plead	verb	high-intermediate	
pleasant	adj.	elementary	
please 	verb	elementary	取悅
please 	adv.	elementary	請
pleased	adj.	elementary	
pleasure	noun	elementary	
pledge	noun/verb	high-intermediate	
plentiful	adj.	intermediate	
plenty	pron./adv	intermediate	
plight	noun	high-intermediate	
plot	noun/verb	intermediate	
plow	noun/verb	high-intermediate	= plough (British English)
pluck	verb/noun	high-intermediate	
plug	noun/verb	intermediate	
plum	noun/adj.	intermediate	
plumber	noun	intermediate	
plunge	verb/noun	high-intermediate	
plural	adj./noun	intermediate	
plus	prep./conj./adj./noun	elementary	
pneumonia	noun	high-intermediate	
poach	verb	high-intermediate	
pocket	noun/adj./verb	elementary	
pocketbook	noun	high-intermediate	
poem	noun	elementary	
poet	noun	intermediate	
poetic	adj.	high-intermediate	
poetry	noun	intermediate	
point 	verb	elementary	指向
point 	noun	elementary	點
pointed	adj.	high-intermediate	
poised	adj.	high-intermediate	
poison	noun/verb	elementary	
poisonous	adj.	intermediate	
poke	verb/noun	high-intermediate	
polar	adj.	high-intermediate	
pole	noun	intermediate	
police	noun	elementary	
policeman	noun	elementary	= cop
policy	noun	elementary	
polish	noun/verb	intermediate	
polite	adj.	elementary	
political	adj.	intermediate	
politician	noun	intermediate	
politics	noun	intermediate	
poll	noun/verb	intermediate	
pollutant	adj./noun	high-intermediate	
pollute	verb	elementary	
pollution	noun	elementary	
polytechnic	noun	high-intermediate	
pond	noun	elementary	
ponder	verb	high-intermediate	
pony	noun	intermediate	
pool	noun	elementary	
poor	adj.	elementary	
pop	noun/verb	intermediate	
popcorn	noun	elementary	
pope	noun	high-intermediate	
popular	adj.	elementary	
popularity	noun	high-intermediate	
populate	verb	high-intermediate	
population	noun	elementary	
porcelain	noun	high-intermediate	= china 瓷器
porch	noun	high-intermediate	
pore	noun/verb	high-intermediate	
pork	noun	elementary	
port	noun/adj.	intermediate	
portable	adj./noun	intermediate	
porter	noun	intermediate	
portfolio	noun	high-intermediate	
portion	noun	intermediate	
portrait	noun	intermediate	
portray	verb	intermediate	
pose	verb/noun	intermediate	
position	noun/verb	elementary	
positive	adj.	elementary	
possess	verb	intermediate	
possession	noun	intermediate	
possibility	noun	intermediate	
possible	adj.	elementary	
possibly	adv.	intermediate	
post	noun	intermediate	柱子
post 	noun/verb	elementary	= mail (American English) 郵件,包裹,郵寄
post 	noun	elementary	職位
postage	noun	intermediate	
postal	adj.	intermediate	
postcard	noun	elementary	
poster	noun	intermediate	
postman	noun	intermediate	
postpone	verb	intermediate	
postulate	verb/noun	high-intermediate	
posture	noun/verb	high-intermediate	
post-war	adj./adv.	high-intermediate	= postwar
pot	noun	elementary	
potato	noun	elementary	
potent	adj.	high-intermediate	
potential	adj./noun	intermediate	
potter	noun	high-intermediate	
pottery	noun	intermediate	
poultry	noun	intermediate	
pound	verb	intermediate	猛烈敲擊
pound 	noun	elementary	磅 = lb., 鎊
pour	verb	intermediate	
poverty	noun	intermediate	
powder	noun/verb	elementary	
power	noun	elementary	
powerful	adj.	elementary	
powerless	adj.	intermediate	
practicable	adj.	high-intermediate	
practical	adj./noun	intermediate	
practice	noun/verb	elementary	= practise(verb, British English)
practise	verb	intermediate	
practitioner	noun	high-intermediate	
prairie	noun	high-intermediate	
praise	verb/noun	elementary	
pray	verb	elementary	
prayer	noun	intermediate	
preach	verb	high-intermediate	
precaution	noun	high-intermediate	
precede	verb	high-intermediate	
precedent	noun	high-intermediate	
preceding	adj.	high-intermediate	
precious	adj.	elementary	
precipitate	verb/adj.	high-intermediate	
precise	adj.	intermediate	
precisely	adv.	high-intermediate	
precision	noun	high-intermediate	
preclude	verb	high-intermediate	
predecessor	noun	high-intermediate	
predict	verb	intermediate	
predictable	adj.	high-intermediate	
prediction	noun	intermediate	
predominant	adj.	high-intermediate	
predominantly	adv.	high-intermediate	
preface	noun/verb	high-intermediate	
prefer	verb	elementary	
preferable	adj.	intermediate	
preference	noun	high-intermediate	
pregnancy	noun	intermediate	
pregnant	adj.	intermediate	
prehistoric	adj.	high-intermediate	
prejudice	noun/verb	high-intermediate	
preliminary	adj./noun	high-intermediate	
premature	adj.	high-intermediate	
premier	noun/adj.	high-intermediate	
premiere	noun/verb	high-intermediate	
premise	noun	high-intermediate	
premium	noun/adj.	high-intermediate	
preparation	noun	intermediate	
prepare	verb	elementary	
prepared	adj.	intermediate	
preposition	noun	high-intermediate	
prescribe	verb	high-intermediate	
prescription	noun	high-intermediate	
presence	noun	intermediate	
present	verb	high-intermediate	
present 	adj.	elementary	現在的,出席的
present 	noun	elementary	禮物 
presentation	noun	intermediate	
presently	adv.	intermediate	
preservation	noun	high-intermediate	
preserve	verb/noun	intermediate	
preside	verb	high-intermediate	
presidency	noun	high-intermediate	
president	noun	elementary	
president-elect	noun	high-intermediate	
presidential	adj.	intermediate	
press 	noun	elementary	新聞界,印刷出版業
press 	verb	elementary	按,壓,催迫
pressure	noun/verb	intermediate	
prestige	noun/adj.	high-intermediate	
prestigious	adj.	high-intermediate	
presumably	adv.	high-intermediate	
presume	verb	high-intermediate	
pretend	verb	intermediate	
pretext	noun	high-intermediate	
pretty 	adj.	elementary	漂亮的
pretty 	adv.	elementary	很,非常
prevail	verb	high-intermediate	
prevailing	adj.	high-intermediate	
prevalent	adj.	high-intermediate	
prevent	verb	intermediate	
prevention	noun	intermediate	
preventive	adj./noun	high-intermediate	
preview	noun/verb	intermediate	
previous	adj.	intermediate	
previously	adv.	high-intermediate	
prey	noun/verb	high-intermediate	
price	noun/verb	elementary	
priceless	adj.	high-intermediate	
prick	verb/noun	high-intermediate	
pride	noun/verb	intermediate	
priest	noun	elementary	
primarily	adv.	high-intermediate	
primary	adj./noun	elementary	
primary 	adj.	intermediate	主要的;基本的
prime	adj./noun/verb	intermediate	
primitive	adj.	intermediate	
prince	noun	elementary	
princess	noun	elementary	
principal	adj.	high-intermediate	
principal 	noun	elementary	
principle	noun	elementary	
print	verb/noun	elementary	
printer	noun	elementary	
prior	adj./noun	high-intermediate	
priority	noun	high-intermediate	
prison	noun	elementary	
prisoner	noun	elementary	
privacy	noun	intermediate	
private	adj.	elementary	
privatize	verb	high-intermediate	
privilege	noun/verb	intermediate	
privileged	adj./noun	high-intermediate	
prize	noun	elementary	
pro	noun/adj.	high-intermediate	
pro	prep.	high-intermediate	
probability	noun	high-intermediate	
probable	adj.	intermediate	
probably	adv.	elementary	
probe	verb/noun	high-intermediate	
problem	noun	elementary	
procedure	noun	intermediate	
proceed	verb/noun	intermediate	
proceeding	noun	high-intermediate	
process	noun/verb	intermediate	
procession	noun	high-intermediate	
processor	noun	high-intermediate	
proclaim	verb	high-intermediate	
produce	noun	high-intermediate	農產品 (P) 
produce 	verb	elementary	製造
producer	noun	intermediate	
product	noun	elementary	
production	noun	elementary	
productive	adj.	intermediate	
productivity	noun	high-intermediate	
profession	noun	intermediate	
professional	adj./noun	intermediate	
professor	noun	elementary	
proficiency	noun	high-intermediate	
proficient	adj.	high-intermediate	
profile	noun/verb	high-intermediate	
profit	noun/verb	intermediate	
profitable	adj.	intermediate	
profound	adj.	high-intermediate	
program	noun/verb	elementary	= programme (British English)
progress	noun/verb	elementary	
progressive	adj./noun	intermediate	
prohibit	verb	intermediate	
prohibition	noun	high-intermediate	
project	verb	high-intermediate	(P)
project 	noun	elementary	計劃 
projection	noun	high-intermediate	
proliferate	verb	high-intermediate	
prolong	verb	high-intermediate	
prolonged	adj.	high-intermediate	
prominent	adj.	intermediate	
promise	verb/noun	elementary	
promising	adj.	intermediate	
promote	verb	intermediate	
promotion	noun	intermediate	
prompt	verb/noun/adj.	intermediate	
promptly	adv.	high-intermediate	
prone	adj.	high-intermediate	
pronoun	noun	high-intermediate	
pronounce	verb	elementary	
pronunciation	noun	intermediate	
proof	noun/adj.	intermediate	
prop	verb/noun	high-intermediate	
propaganda	noun	high-intermediate	
propagate	verb	high-intermediate	
propel	verb	high-intermediate	
propeller	noun	high-intermediate	
proper	adj.	intermediate	
properly	adv.	intermediate	
property	noun	intermediate	
prophet	noun	high-intermediate	
proportion	noun	intermediate	
proportional	adj.	high-intermediate	
proposal	noun	intermediate	
propose	verb	elementary	
proposition	noun/verb	high-intermediate	
prose	noun	high-intermediate	
prosecute	verb	high-intermediate	
prosecution	noun	high-intermediate	
prosecutor	noun	high-intermediate	
prospect	verb	high-intermediate	
prospect 	noun	intermediate	前景 (P)
prospective	adj.	high-intermediate	
prosper	verb	intermediate	
prosperity	noun	intermediate	
prosperous	adj.	intermediate	
prostitute	noun/verb	high-intermediate	
prostitution	noun	high-intermediate	
protect	verb	elementary	
protection	noun	elementary	
protective	adj.	intermediate	
protein	noun	intermediate	
protest	noun/verb	intermediate	
prototype	noun	high-intermediate	
proud	adj.	elementary	
prove	verb	elementary	
proverb	noun	intermediate	
provide	verb	elementary	
provided	conj.	high-intermediate	provided that= providing that
province	noun	intermediate	
provincial	adj./noun	high-intermediate	
provision	noun/verb	high-intermediate	
provisional	adj.	high-intermediate	
provocative	adj.	high-intermediate	
provoke	verb	high-intermediate	
prowl	verb/noun	high-intermediate	
proximity	noun	high-intermediate	
prune	noun/verb	high-intermediate	
psychiatric	adj.	high-intermediate	
psychiatrist	noun	high-intermediate	
psychiatry	noun	high-intermediate	
psychic	adj./noun	high-intermediate	adj.= psychical
psychological	adj.	intermediate	
psychologist	noun	intermediate	
psychology	noun	intermediate	
pub	noun	intermediate	
public	adj./noun	elementary	
publication	noun	intermediate	
publicity	noun	intermediate	
publicize	verb	high-intermediate	
publish	verb	intermediate	
publisher	noun	intermediate	
pudding	noun	intermediate	
puff	noun/verb	high-intermediate	
pull	verb/noun	elementary	
pulse	noun/verb	high-intermediate	
pump	noun/verb	elementary	
pumpkin	noun	elementary	
punch	noun/verb	intermediate	
punctual	adj.	intermediate	
punish	verb	elementary	
punishment	noun	high-intermediate	
punk	noun/adj.	high-intermediate	
pupil	noun	intermediate	
puppet	noun	intermediate	
puppy	noun	elementary	
purchase	noun/verb	elementary	
pure	adj.	intermediate	
purely	adv.	high-intermediate	
purify	verb	high-intermediate	
purity	noun	high-intermediate	
purple	adj./noun	elementary	
purpose	noun	elementary	
purse	noun	elementary	
pursue	verb	intermediate	
pursuit	noun	intermediate	
push	verb/noun	elementary	
put	verb	elementary	
put-down	noun	high-intermediate	
putt	noun/verb	high-intermediate	
puzzle	noun/verb	elementary	
pyramid	noun	high-intermediate	
quack	noun/verb	high-intermediate	
quake	verb/noun	high-intermediate	noun= earthquake
qualification	noun	intermediate	
qualified	adj.	intermediate	
qualifier	noun	high-intermediate	
qualify	verb	intermediate	
qualitative	adj.	high-intermediate	
quality	noun	elementary	
